  0.117261E-02   0.380635E+03   0.121269E+01   0.748208E+04
  0.117580E-02   0.377254E+03   0.125600E+01   0.746780E+04
  0.117890E-02   0.373839E+03   0.131986E+01   0.745409E+04
  0.118190E-02   0.370364E+03   0.140140E+01   0.744095E+04
  0.118481E-02   0.366805E+03   0.149730E+01   0.742839E+04
  0.118762E-02   0.363146E+03   0.160524E+01   0.741639E+04
  0.119034E-02   0.359370E+03   0.172356E+01   0.740496E+04
  0.119297E-02   0.355469E+03   0.185101E+01   0.739408E+04
  0.119551E-02   0.351435E+03   0.198651E+01   0.738373E+04
  0.119797E-02   0.347262E+03   0.212919E+01   0.737391E+04
  0.120035E-02   0.342947E+03   0.227824E+01   0.736459E+04
  0.120264E-02   0.338491E+03   0.243298E+01   0.735576E+04
  0.120485E-02   0.333894E+03   0.259274E+01   0.734739E+04
  0.120699E-02   0.329156E+03   0.275694E+01   0.733947E+04
  0.120906E-02   0.324283E+03   0.292495E+01   0.733194E+04
  0.121107E-02   0.319276E+03   0.309635E+01   0.732477E+04
  0.121303E-02   0.314141E+03   0.327066E+01   0.731790E+04
  0.121495E-02   0.308881E+03   0.344748E+01   0.731124E+04
  0.121685E-02   0.303500E+03   0.362646E+01   0.730469E+04
  0.121877E-02   0.298001E+03   0.380738E+01   0.729812E+04
  0.122073E-02   0.292386E+03   0.398998E+01   0.729136E+04
  0.122278E-02   0.286654E+03   0.417422E+01   0.728420E+04
  0.122497E-02   0.280806E+03   0.436010E+01   0.727640E+04
  0.122738E-02   0.274838E+03   0.454764E+01   0.726766E+04
  0.123007E-02   0.268746E+03   0.473692E+01   0.725765E+04
  0.123314E-02   0.262524E+03   0.492810E+01   0.724600E+04
  0.123668E-02   0.256165E+03   0.512140E+01   0.723233E+04
  0.124080E-02   0.249662E+03   0.531693E+01   0.721622E+04
  0.124561E-02   0.243008E+03   0.551475E+01   0.719728E+04
  0.125125E-02   0.236198E+03   0.571484E+01   0.717512E+04
  0.125782E-02   0.229228E+03   0.591712E+01   0.714944E+04
  0.126546E-02   0.222096E+03   0.612112E+01   0.711997E+04
  0.127428E-02   0.214807E+03   0.632647E+01   0.708658E+04
  0.128439E-02   0.207366E+03   0.653243E+01   0.704924E+04
  0.129589E-02   0.199786E+03   0.673788E+01   0.700806E+04
  0.130888E-02   0.192085E+03   0.694164E+01   0.696331E+04
  0.132342E-02   0.184284E+03   0.714237E+01   0.691535E+04
  0.133956E-02   0.176410E+03   0.733828E+01   0.686467E+04
  0.135734E-02   0.168493E+03   0.752756E+01   0.681184E+04
  0.137677E-02   0.160568E+03   0.770824E+01   0.675743E+04
  0.139785E-02   0.152668E+03   0.787821E+01   0.670201E+04
  0.142058E-02   0.144830E+03   0.803569E+01   0.664610E+04
  0.144490E-02   0.137088E+03   0.817870E+01   0.659013E+04
  0.147081E-02   0.129476E+03   0.830559E+01   0.653447E+04
  0.149824E-02   0.122025E+03   0.841500E+01   0.647940E+04
  0.152714E-02   0.114763E+03   0.850566E+01   0.642510E+04
  0.155745E-02   0.107715E+03   0.857682E+01   0.637169E+04
  0.158910E-02   0.100902E+03   0.862792E+01   0.631925E+04
  0.162202E-02   0.943430E+02   0.865865E+01   0.626779E+04
  0.165614E-02   0.880503E+02   0.866905E+01   0.621730E+04
  0.169139E-02   0.820346E+02   0.865940E+01   0.616774E+04
  0.172770E-02   0.763024E+02   0.863023E+01   0.611904E+04
  0.176499E-02   0.708573E+02   0.858225E+01   0.607114E+04
  0.180321E-02   0.656996E+02   0.851638E+01   0.602395E+04
  0.184229E-02   0.608273E+02   0.843364E+01   0.597737E+04
  0.188218E-02   0.562359E+02   0.833522E+01   0.593132E+04
  0.192284E-02   0.519188E+02   0.822234E+01   0.588569E+04
  0.196423E-02   0.478673E+02   0.809634E+01   0.584036E+04
  0.200656E-02   0.440688E+02   0.795852E+01   0.579523E+04
  0.205082E-02   0.405076E+02   0.780973E+01   0.575020E+04
  0.209558E-02   0.371777E+02   0.765144E+01   0.570520E+04
  0.214082E-02   0.340774E+02   0.748475E+01   0.566016E+04
  0.218646E-02   0.311977E+02   0.731084E+01   0.561496E+04
  0.223254E-02   0.285273E+02   0.713089E+01   0.556952E+04
  0.227902E-02   0.260542E+02   0.694606E+01   0.552372E+04
  0.232595E-02   0.237664E+02   0.675747E+01   0.547745E+04
  0.237336E-02   0.216522E+02   0.656619E+01   0.543056E+04
  0.242128E-02   0.197002E+02   0.637322E+01   0.538292E+04
  0.246982E-02   0.178994E+02   0.617950E+01   0.533435E+04
  0.251905E-02   0.162392E+02   0.598590E+01   0.528468E+04
  0.256911E-02   0.147094E+02   0.579322E+01   0.523370E+04
  0.262017E-02   0.133004E+02   0.560219E+01   0.518115E+04
  0.267239E-02   0.120029E+02   0.541344E+01   0.512674E+04
  0.272607E-02   0.108083E+02   0.522755E+01   0.507014E+04
  0.278147E-02   0.970827E+01   0.504501E+01   0.501094E+04
  0.283902E-02   0.869508E+01   0.486620E+01   0.494865E+04
  0.289921E-02   0.776130E+01   0.469145E+01   0.488267E+04
  0.296268E-02   0.689989E+01   0.452096E+01   0.481227E+04
  0.303030E-02   0.610429E+01   0.435485E+01   0.473663E+04
  0.310297E-02   0.536839E+01   0.419314E+01   0.465485E+04
  0.318179E-02   0.468657E+01   0.403573E+01   0.456584E+04
  0.326838E-02   0.405356E+01   0.388240E+01   0.446827E+04
  0.336473E-02   0.346461E+01   0.373282E+01   0.436091E+04
  0.347296E-02   0.291596E+01   0.358651E+01   0.424298E+04
  0.359483E-02   0.240546E+01   0.344286E+01   0.411509E+04
  0.373058E-02   0.193299E+01   0.330117E+01   0.398029E+04
