  0.780524E-03   0.520814E+03  -0.149458E+00   0.100058E+05
  0.782421E-03   0.520004E+03  -0.147984E+00   0.999298E+04
  0.784463E-03   0.519113E+03  -0.147816E+00   0.997925E+04
  0.786651E-03   0.518154E+03  -0.148309E+00   0.996454E+04
  0.788996E-03   0.517128E+03  -0.149484E+00   0.994879E+04
  0.791506E-03   0.516035E+03  -0.151474E+00   0.993191E+04
  0.794192E-03   0.514874E+03  -0.154933E+00   0.991385E+04
  0.797067E-03   0.513645E+03  -0.159204E+00   0.989451E+04
  0.800146E-03   0.512348E+03  -0.165551E+00   0.987378E+04
  0.803456E-03   0.510986E+03  -0.174515E+00   0.985156E+04
  0.806971E-03   0.509561E+03  -0.180906E+00   0.982793E+04
  0.810702E-03   0.508080E+03  -0.187686E+00   0.980283E+04
  0.814659E-03   0.506545E+03  -0.195486E+00   0.977616E+04
  0.818853E-03   0.504960E+03  -0.204097E+00   0.974786E+04
  0.823294E-03   0.503329E+03  -0.213544E+00   0.971785E+04
  0.827989E-03   0.501657E+03  -0.223623E+00   0.968607E+04
  0.832947E-03   0.499947E+03  -0.234014E+00   0.965243E+04
  0.838176E-03   0.498204E+03  -0.244580E+00   0.961689E+04
  0.843682E-03   0.496430E+03  -0.255536E+00   0.957939E+04
  0.849471E-03   0.494629E+03  -0.266487E+00   0.953988E+04
  0.855546E-03   0.492804E+03  -0.276888E+00   0.949832E+04
  0.861910E-03   0.490953E+03  -0.287058E+00   0.945468E+04
  0.868567E-03   0.489079E+03  -0.296758E+00   0.940894E+04
  0.875516E-03   0.487180E+03  -0.305887E+00   0.936110E+04
  0.882755E-03   0.485253E+03  -0.313823E+00   0.931114E+04
  0.890284E-03   0.483296E+03  -0.321130E+00   0.925910E+04
  0.898103E-03   0.481303E+03  -0.327701E+00   0.920497E+04
  0.906229E-03   0.479270E+03  -0.334474E+00   0.914870E+04
  0.914601E-03   0.477193E+03  -0.337179E+00   0.909070E+04
  0.923197E-03   0.475069E+03  -0.337536E+00   0.903112E+04
  0.932001E-03   0.472894E+03  -0.336139E+00   0.897010E+04
  0.940997E-03   0.470662E+03  -0.333880E+00   0.890780E+04
  0.950163E-03   0.468371E+03  -0.329858E+00   0.884441E+04
  0.959477E-03   0.466020E+03  -0.324966E+00   0.878015E+04
  0.968910E-03   0.463608E+03  -0.318205E+00   0.871525E+04
  0.978439E-03   0.461137E+03  -0.310773E+00   0.864997E+04
  0.988033E-03   0.458612E+03  -0.302191E+00   0.858455E+04
  0.997670E-03   0.456035E+03  -0.292963E+00   0.851922E+04
  0.100737E-02   0.453413E+03  -0.285984E+00   0.845407E+04
  0.101699E-02   0.450755E+03  -0.272357E+00   0.839003E+04
  0.102648E-02   0.448074E+03  -0.255078E+00   0.832748E+04
  0.103579E-02   0.445377E+03  -0.236598E+00   0.826662E+04
  0.104491E-02   0.442670E+03  -0.216920E+00   0.820765E+04
  0.105381E-02   0.439958E+03  -0.195789E+00   0.815079E+04
  0.106246E-02   0.437247E+03  -0.172931E+00   0.809618E+04
  0.107084E-02   0.434541E+03  -0.148096E+00   0.804397E+04
  0.107893E-02   0.431843E+03  -0.121009E+00   0.799426E+04
  0.108671E-02   0.429153E+03  -0.913357E-01   0.794709E+04
  0.109416E-02   0.426472E+03  -0.587426E-01   0.790251E+04
  0.110130E-02   0.423798E+03  -0.228442E-01   0.786050E+04
  0.110809E-02   0.421127E+03   0.167830E-01   0.782103E+04
  0.111456E-02   0.418456E+03   0.606226E-01   0.778405E+04
  0.112070E-02   0.415779E+03   0.109218E+00   0.774948E+04
  0.112651E-02   0.413091E+03   0.163072E+00   0.771722E+04
  0.113201E-02   0.410384E+03   0.222714E+00   0.768718E+04
  0.113721E-02   0.407653E+03   0.288764E+00   0.765921E+04
  0.114211E-02   0.404888E+03   0.362243E+00   0.763322E+04
  0.114673E-02   0.402084E+03   0.444292E+00   0.760908E+04
  0.115109E-02   0.399232E+03   0.536250E+00   0.758668E+04
  0.115519E-02   0.396321E+03   0.639790E+00   0.756590E+04
  0.115905E-02   0.393341E+03   0.756829E+00   0.754664E+04
  0.116269E-02   0.390282E+03   0.889003E+00   0.752878E+04
  0.116612E-02   0.387134E+03   0.103534E+01   0.751221E+04
  0.116938E-02   0.383905E+03   0.118329E+01   0.749679E+04
  0.782343E-03   0.520249E+03  -0.299475E+00   0.999337E+04
  0.784247E-03   0.519448E+03  -0.297587E+00   0.998052E+04
  0.786293E-03   0.518567E+03  -0.296883E+00   0.996674E+04
  0.788487E-03   0.517618E+03  -0.297587E+00   0.995198E+04
  0.790836E-03   0.516604E+03  -0.299550E+00   0.993618E+04
  0.793351E-03   0.515522E+03  -0.303276E+00   0.991926E+04
  0.796042E-03   0.514373E+03  -0.309737E+00   0.990114E+04
  0.798923E-03   0.513157E+03  -0.318035E+00   0.988174E+04
  0.802015E-03   0.511873E+03  -0.330752E+00   0.986094E+04
  0.805317E-03   0.510523E+03  -0.345332E+00   0.983873E+04
  0.808828E-03   0.509112E+03  -0.357792E+00   0.981511E+04
  0.812556E-03   0.507644E+03  -0.371277E+00   0.978999E+04
  0.816512E-03   0.506122E+03  -0.386517E+00   0.976330E+04
  0.820704E-03   0.504550E+03  -0.403355E+00   0.973498E+04
  0.825143E-03   0.502933E+03  -0.421839E+00   0.970494E+04
  0.829837E-03   0.501273E+03  -0.441587E+00   0.967311E+04
  0.834795E-03   0.499576E+03  -0.461973E+00   0.963944E+04
  0.840023E-03   0.497845E+03  -0.482716E+00   0.960386E+04
  0.845528E-03   0.496084E+03  -0.504223E+00   0.956632E+04
  0.851316E-03   0.494295E+03  -0.525778E+00   0.952676E+04
  0.857391E-03   0.492481E+03  -0.546332E+00   0.948515E+04
  0.863756E-03   0.490642E+03  -0.566390E+00   0.944146E+04
  0.870414E-03   0.488779E+03  -0.585459E+00   0.939567E+04
  0.877363E-03   0.486891E+03  -0.603399E+00   0.934777E+04
  0.884605E-03   0.484976E+03  -0.619042E+00   0.929775E+04
  0.892137E-03   0.483030E+03  -0.633324E+00   0.924565E+04
  0.899959E-03   0.481049E+03  -0.646088E+00   0.919145E+04
  0.908087E-03   0.479028E+03  -0.658672E+00   0.913515E+04
  0.916456E-03   0.476962E+03  -0.663369E+00   0.907714E+04
  0.925053E-03   0.474850E+03  -0.663953E+00   0.901754E+04
  0.933860E-03   0.472687E+03  -0.660840E+00   0.895648E+04
  0.942862E-03   0.470468E+03  -0.655784E+00   0.889414E+04
  0.952036E-03   0.468189E+03  -0.647209E+00   0.883071E+04
  0.961360E-03   0.465851E+03  -0.636632E+00   0.876640E+04
  0.970806E-03   0.463451E+03  -0.622533E+00   0.870145E+04
  0.980349E-03   0.460992E+03  -0.606867E+00   0.863611E+04
  0.989961E-03   0.458477E+03  -0.588967E+00   0.857063E+04
  0.999619E-03   0.455910E+03  -0.569693E+00   0.850524E+04
  0.100934E-02   0.453296E+03  -0.554038E+00   0.844007E+04
  0.101898E-02   0.450643E+03  -0.525617E+00   0.837607E+04
  0.102848E-02   0.447966E+03  -0.491358E+00   0.831350E+04
  0.103782E-02   0.445271E+03  -0.454446E+00   0.825259E+04
  0.104698E-02   0.442564E+03  -0.415039E+00   0.819358E+04
  0.105591E-02   0.439851E+03  -0.372771E+00   0.813665E+04
  0.106460E-02   0.437136E+03  -0.327192E+00   0.808197E+04
  0.107302E-02   0.434424E+03  -0.277781E+00   0.802969E+04
  0.108116E-02   0.431717E+03  -0.224013E+00   0.797990E+04
  0.108898E-02   0.429016E+03  -0.165231E+00   0.793266E+04
  0.109649E-02   0.426320E+03  -0.100757E+00   0.788800E+04
  0.110368E-02   0.423628E+03  -0.298358E-01   0.784592E+04
  0.111053E-02   0.420935E+03   0.484010E-01   0.780639E+04
  0.111705E-02   0.418238E+03   0.134919E+00   0.776934E+04
  0.112325E-02   0.415530E+03   0.230789E+00   0.773471E+04
  0.112912E-02   0.412805E+03   0.337047E+00   0.770241E+04
  0.113468E-02   0.410057E+03   0.454692E+00   0.767231E+04
  0.113994E-02   0.407278E+03   0.584994E+00   0.764430E+04
  0.114491E-02   0.404461E+03   0.729859E+00   0.761826E+04
  0.114960E-02   0.401599E+03   0.891145E+00   0.759408E+04
  0.115402E-02   0.398684E+03   0.107097E+01   0.757164E+04
  0.115819E-02   0.395711E+03   0.127170E+01   0.755083E+04
  0.116212E-02   0.392672E+03   0.149570E+01   0.753154E+04
  0.116583E-02   0.389563E+03   0.174421E+01   0.751366E+04
  0.116934E-02   0.386383E+03   0.201328E+01   0.749706E+04
  0.117267E-02   0.383146E+03   0.227778E+01   0.748159E+04
  0.786147E-03   0.519105E+03  -0.485650E+00   0.996770E+04
  0.788073E-03   0.518313E+03  -0.482024E+00   0.995467E+04
  0.790144E-03   0.517442E+03  -0.480509E+00   0.994071E+04
  0.792363E-03   0.516505E+03  -0.481215E+00   0.992576E+04
  0.794738E-03   0.515502E+03  -0.484037E+00   0.990975E+04
  0.797281E-03   0.514433E+03  -0.489610E+00   0.989261E+04
  0.800001E-03   0.513298E+03  -0.499398E+00   0.987427E+04
  0.802926E-03   0.512096E+03  -0.513780E+00   0.985458E+04
  0.806043E-03   0.510826E+03  -0.531113E+00   0.983361E+04
  0.809362E-03   0.509494E+03  -0.550455E+00   0.981125E+04
  0.812893E-03   0.508101E+03  -0.569650E+00   0.978744E+04
  0.816644E-03   0.506651E+03  -0.590872E+00   0.976211E+04
  0.820625E-03   0.505147E+03  -0.614754E+00   0.973520E+04
  0.824846E-03   0.503593E+03  -0.641066E+00   0.970663E+04
  0.829315E-03   0.501994E+03  -0.669895E+00   0.967632E+04
  0.834041E-03   0.500353E+03  -0.700684E+00   0.964422E+04
  0.839032E-03   0.498674E+03  -0.732495E+00   0.961025E+04
  0.844295E-03   0.496961E+03  -0.764805E+00   0.957436E+04
  0.849837E-03   0.495217E+03  -0.798373E+00   0.953649E+04
  0.855664E-03   0.493447E+03  -0.832030E+00   0.949660E+04
  0.861779E-03   0.491651E+03  -0.864146E+00   0.945463E+04
  0.868186E-03   0.489830E+03  -0.895486E+00   0.941058E+04
  0.874886E-03   0.487985E+03  -0.925211E+00   0.936441E+04
  0.881881E-03   0.486115E+03  -0.953167E+00   0.931613E+04
  0.889169E-03   0.484218E+03  -0.977570E+00   0.926572E+04
  0.896751E-03   0.482290E+03  -0.999766E+00   0.921321E+04
  0.904632E-03   0.480328E+03  -0.101998E+01   0.915859E+04
  0.912792E-03   0.478325E+03  -0.103720E+01   0.910202E+04
  0.921198E-03   0.476278E+03  -0.104385E+01   0.904372E+04
  0.929834E-03   0.474186E+03  -0.104464E+01   0.898382E+04
  0.938683E-03   0.472041E+03  -0.103940E+01   0.892247E+04
  0.947728E-03   0.469840E+03  -0.103090E+01   0.885985E+04
  0.956946E-03   0.467580E+03  -0.101672E+01   0.879614E+04
  0.966314E-03   0.465260E+03  -0.999279E+00   0.873159E+04
  0.975806E-03   0.462877E+03  -0.976283E+00   0.866642E+04
  0.985396E-03   0.460435E+03  -0.950755E+00   0.860089E+04
  0.995056E-03   0.457936E+03  -0.921620E+00   0.853524E+04
  0.100478E-02   0.455383E+03  -0.891376E+00   0.846968E+04
  0.101452E-02   0.452782E+03  -0.861964E+00   0.840465E+04
  0.102417E-02   0.450141E+03  -0.815541E+00   0.834077E+04
  0.103370E-02   0.447474E+03  -0.761471E+00   0.827832E+04
  0.104308E-02   0.444788E+03  -0.702990E+00   0.821754E+04
  0.105226E-02   0.442087E+03  -0.640341E+00   0.815866E+04
  0.106123E-02   0.439377E+03  -0.573046E+00   0.810189E+04
  0.106996E-02   0.436664E+03  -0.500449E+00   0.804740E+04
  0.107841E-02   0.433952E+03  -0.421767E+00   0.799531E+04
  0.108658E-02   0.431242E+03  -0.336133E+00   0.794573E+04
  0.109444E-02   0.428535E+03  -0.242506E+00   0.789872E+04
  0.110199E-02   0.425831E+03  -0.139804E+00   0.785430E+04
  0.110921E-02   0.423126E+03  -0.267729E-01   0.781247E+04
  0.111610E-02   0.420418E+03   0.979730E-01   0.777319E+04
  0.112265E-02   0.417702E+03   0.235999E+00   0.773641E+04
  0.112888E-02   0.414971E+03   0.389007E+00   0.770204E+04
  0.113479E-02   0.412219E+03   0.558619E+00   0.767000E+04
  0.114038E-02   0.409439E+03   0.746321E+00   0.764016E+04
  0.114567E-02   0.406625E+03   0.954328E+00   0.761240E+04
  0.115067E-02   0.403769E+03   0.118526E+01   0.758660E+04
  0.115540E-02   0.400866E+03   0.144157E+01   0.756265E+04
  0.115985E-02   0.397909E+03   0.172594E+01   0.754044E+04
  0.116406E-02   0.394895E+03   0.204106E+01   0.751985E+04
  0.116802E-02   0.391819E+03   0.238920E+01   0.750079E+04
  0.117176E-02   0.388681E+03   0.277056E+01   0.748312E+04
  0.117530E-02   0.385481E+03   0.317796E+01   0.746673E+04
  0.117866E-02   0.382233E+03   0.357785E+01   0.745145E+04
  0.792054E-03   0.517377E+03  -0.690326E+00   0.992784E+04
  0.794021E-03   0.516594E+03  -0.684477E+00   0.991450E+04
