  0.163067E-02   0.197303E+03  -0.269811E-01   0.619080E+04
  0.163445E-02   0.196969E+03  -0.266313E-01   0.618528E+04
  0.163844E-02   0.196605E+03  -0.252924E-01   0.617949E+04
  0.164264E-02   0.196217E+03  -0.230121E-01   0.617342E+04
  0.164707E-02   0.195802E+03  -0.200634E-01   0.616708E+04
  0.165172E-02   0.195357E+03  -0.166191E-01   0.616045E+04
  0.165661E-02   0.194880E+03  -0.128459E-01   0.615354E+04
  0.166173E-02   0.194368E+03  -0.895710E-02   0.614634E+04
  0.166710E-02   0.193819E+03  -0.508136E-02   0.613886E+04
  0.167271E-02   0.193234E+03  -0.131197E-02   0.613109E+04
  0.167857E-02   0.192610E+03   0.219955E-02   0.612305E+04
  0.168468E-02   0.191950E+03   0.536611E-02   0.611473E+04
  0.169103E-02   0.191252E+03   0.815879E-02   0.610615E+04
  0.169763E-02   0.190519E+03   0.105989E-01   0.609731E+04
  0.170447E-02   0.189752E+03   0.127279E-01   0.608822E+04
  0.171156E-02   0.188952E+03   0.145520E-01   0.607889E+04
  0.171887E-02   0.188122E+03   0.161028E-01   0.606933E+04
  0.172642E-02   0.187264E+03   0.172923E-01   0.605957E+04
  0.173418E-02   0.186381E+03   0.180003E-01   0.604961E+04
  0.174215E-02   0.185478E+03   0.181824E-01   0.603947E+04
  0.175032E-02   0.184559E+03   0.178194E-01   0.602917E+04
  0.175868E-02   0.183629E+03   0.169166E-01   0.601872E+04
  0.176720E-02   0.182694E+03   0.152818E-01   0.600816E+04
  0.177589E-02   0.181762E+03   0.128307E-01   0.599749E+04
  0.178472E-02   0.180839E+03   0.964856E-02   0.598673E+04
  0.179367E-02   0.179933E+03   0.592440E-02   0.597592E+04
  0.180273E-02   0.179050E+03   0.145494E-02   0.596507E+04
  0.181187E-02   0.178196E+03  -0.356970E-02   0.595421E+04
  0.182107E-02   0.177377E+03  -0.880976E-02   0.594336E+04
  0.183031E-02   0.176597E+03  -0.142877E-01   0.593254E+04
  0.183956E-02   0.175858E+03  -0.199115E-01   0.592179E+04
  0.184880E-02   0.175161E+03  -0.252369E-01   0.591112E+04
  0.185801E-02   0.174507E+03  -0.303804E-01   0.590056E+04
  0.186715E-02   0.173894E+03  -0.352066E-01   0.589014E+04
  0.187620E-02   0.173318E+03  -0.390135E-01   0.587988E+04
  0.188514E-02   0.172777E+03  -0.424313E-01   0.586981E+04
  0.189394E-02   0.172266E+03  -0.447827E-01   0.585994E+04
  0.190258E-02   0.171778E+03  -0.460120E-01   0.585030E+04
  0.191103E-02   0.171308E+03  -0.460827E-01   0.584092E+04
  0.191928E-02   0.170847E+03  -0.444205E-01   0.583179E+04
  0.192730E-02   0.170388E+03  -0.414980E-01   0.582296E+04
  0.193509E-02   0.169922E+03  -0.363094E-01   0.581441E+04
  0.194262E-02   0.169442E+03  -0.296413E-01   0.580618E+04
  0.194989E-02   0.168939E+03  -0.204195E-01   0.579825E+04
  0.195689E-02   0.168407E+03  -0.929585E-02   0.579065E+04
  0.196362E-02   0.167837E+03   0.463027E-02   0.578336E+04
  0.197007E-02   0.167224E+03   0.204583E-01   0.577640E+04
  0.197625E-02   0.166561E+03   0.393802E-01   0.576975E+04
  0.198215E-02   0.165844E+03   0.603662E-01   0.576340E+04
  0.198781E-02   0.165071E+03   0.838483E-01   0.575735E+04
  0.199323E-02   0.164238E+03   0.109794E+00   0.575155E+04
  0.199846E-02   0.163344E+03   0.137479E+00   0.574599E+04
  0.200367E-02   0.162389E+03   0.164652E+00   0.574058E+04
  0.200863E-02   0.161373E+03   0.197754E+00   0.573550E+04
  0.201326E-02   0.160301E+03   0.236000E+00   0.573078E+04
  0.201758E-02   0.159175E+03   0.277450E+00   0.572638E+04
  0.202162E-02   0.157996E+03   0.321815E+00   0.572229E+04
  0.202539E-02   0.156765E+03   0.369407E+00   0.571847E+04
  0.202891E-02   0.155484E+03   0.420865E+00   0.571492E+04
  0.203220E-02   0.154155E+03   0.476429E+00   0.571162E+04
  0.203527E-02   0.152778E+03   0.537175E+00   0.570855E+04
  0.203813E-02   0.151353E+03   0.604843E+00   0.570570E+04
  0.204080E-02   0.149875E+03   0.681820E+00   0.570305E+04
  0.204330E-02   0.148340E+03   0.768568E+00   0.570059E+04
  0.163270E-02   0.197269E+03  -0.522432E-01   0.618781E+04
  0.163644E-02   0.196939E+03  -0.513229E-01   0.618235E+04
  0.164041E-02   0.196579E+03  -0.484219E-01   0.617661E+04
  0.164458E-02   0.196195E+03  -0.438903E-01   0.617061E+04
  0.164898E-02   0.195784E+03  -0.381647E-01   0.616432E+04
  0.165360E-02   0.195343E+03  -0.315492E-01   0.615776E+04
  0.165846E-02   0.194871E+03  -0.242853E-01   0.615091E+04
  0.166355E-02   0.194364E+03  -0.167871E-01   0.614378E+04
  0.166888E-02   0.193821E+03  -0.929426E-02   0.613637E+04
  0.167446E-02   0.193242E+03  -0.198746E-02   0.612867E+04
