  0.125042E+00   0.231629E+03   0.100524E+01   0.300544E+03
  0.124200E+00   0.229645E+03   0.144777E+01   0.300953E+03
  0.123182E+00   0.227071E+03   0.152242E+01   0.301446E+03
  0.122036E+00   0.223859E+03   0.143462E+01   0.302001E+03
  0.120709E+00   0.220224E+03   0.129843E+01   0.302538E+03
  0.119157E+00   0.216417E+03   0.115541E+01   0.302977E+03
  0.117365E+00   0.212699E+03   0.101721E+01   0.303257E+03
  0.115330E+00   0.209358E+03   0.888860E+00   0.303336E+03
  0.113062E+00   0.206691E+03   0.773613E+00   0.303199E+03
  0.110577E+00   0.204975E+03   0.672513E+00   0.302854E+03
  0.107906E+00   0.204429E+03   0.584171E+00   0.302324E+03
  0.105087E+00   0.205192E+03   0.504927E+00   0.301633E+03
  0.102169E+00   0.207326E+03   0.428581E+00   0.300798E+03
  0.991964E-01   0.210835E+03   0.345325E+00   0.299818E+03
  0.962032E-01   0.215715E+03   0.238622E+00   0.298674E+03
  0.931964E-01   0.222019E+03   0.776746E-01   0.297319E+03
  0.901286E-01   0.229976E+03  -0.145530E+00   0.295674E+03
  0.869452E-01   0.239762E+03  -0.459107E+00   0.293637E+03
  0.836029E-01   0.251890E+03  -0.114531E+01   0.291012E+03
  0.794069E-01   0.268601E+03  -0.256670E+01   0.286676E+03
  0.124118E+00   0.236729E+03   0.164890E+01   0.299898E+03
  0.123831E+00   0.237930E+03   0.247950E+01   0.299615E+03
  0.123355E+00   0.239518E+03   0.267167E+01   0.299249E+03
  0.122717E+00   0.241390E+03   0.255451E+01   0.298823E+03
  0.121880E+00   0.243596E+03   0.234062E+01   0.298324E+03
  0.120796E+00   0.246203E+03   0.210997E+01   0.297730E+03
  0.119435E+00   0.249264E+03   0.188289E+01   0.297018E+03
  0.117789E+00   0.252830E+03   0.166771E+01   0.296166E+03
  0.115865E+00   0.256951E+03   0.147081E+01   0.295152E+03
  0.113691E+00   0.261670E+03   0.129500E+01   0.293959E+03
  0.111308E+00   0.267014E+03   0.113867E+01   0.292576E+03
  0.108770E+00   0.272991E+03   0.995707E+00   0.290999E+03
  0.106132E+00   0.279587E+03   0.854732E+00   0.289227E+03
  0.103443E+00   0.286775E+03   0.697150E+00   0.287260E+03
  0.100739E+00   0.294538E+03   0.491630E+00   0.285094E+03
  0.980353E-01   0.302906E+03   0.183510E+00   0.282705E+03
  0.952801E-01   0.311875E+03  -0.198266E+00   0.280061E+03
  0.924289E-01   0.321533E+03  -0.669934E+00   0.277109E+03
